10.000000, 0.300000, 0.100000, 33.400000
10.000000, 0.310000, 0.700000, 49.600000
10.000000, 0.320000, 0.600000, 50.100000
10.000000, 0.330000, 0.600000, 51.400000
10.000000, 0.340000, 0.600000, 43.500000
10.000000, 0.350000, 0.600000, 64.700000
10.000000, 0.360000, 0.600000, 44.800000
10.000000, 0.370000, 0.700000, 38.200000
10.000000, 0.380000, 0.700000, 50.400000
10.000000, 0.390000, 0.400000, 51.600000
1.000000, 0.300000, 0.100000, 87.500000
1.000000, 0.310000, 0.700000, 54.400000
1.000000, 0.320000, 0.500000, 49.800000
1.000000, 0.330000, 0.500000, 42.300000
1.000000, 0.340000, 0.600000, 75.900000
1.000000, 0.350000, 0.600000, 45.000000
1.000000, 0.360000, 0.400000, 96.100000
1.000000, 0.370000, 0.200000, 74.900000
1.000000, 0.380000, 0.400000, 116.500000
1.000000, 0.390000, 0.500000, 53.100000
2.000000, 0.300000, 0.400000, 77.400000
2.000000, 0.310000, 0.800000, 45.400000
2.000000, 0.320000, 0.600000, 60.000000
2.000000, 0.330000, 0.100000, 57.200000
2.000000, 0.340000, 0.500000, 51.800000
2.000000, 0.350000, 0.400000, 76.500000
2.000000, 0.360000, 0.600000, 40.400000
2.000000, 0.370000, 0.200000, 41.300000
2.000000, 0.380000, 0.600000, 67.600000
2.000000, 0.390000, 0.400000, 56.700000
3.000000, 0.300000, 0.500000, 51.500000
3.000000, 0.310000, 0.400000, 59.500000
3.000000, 0.320000, 0.500000, 67.700000
3.000000, 0.330000, 0.600000, 59.100000
3.000000, 0.340000, 0.200000, 62.600000
3.000000, 0.350000, 0.300000, 35.600000
3.000000, 0.360000, 0.600000, 49.700000
3.000000, 0.370000, 0.800000, 35.800000
3.000000, 0.380000, 0.500000, 73.500000
3.000000, 0.390000, 0.600000, 48.300000
4.000000, 0.300000, 0.500000, 47.200000
4.000000, 0.310000, 0.500000, 33.900000
4.000000, 0.320000, 0.700000, 41.700000
4.000000, 0.330000, 0.700000, 60.700000
4.000000, 0.340000, 0.800000, 68.300000
4.000000, 0.350000, 0.500000, 63.300000
4.000000, 0.360000, 0.400000, 37.300000
4.000000, 0.370000, 0.300000, 44.600000
4.000000, 0.380000, 0.400000, 70.700000
4.000000, 0.390000, 0.300000, 52.300000
5.000000, 0.300000, 0.600000, 45.600000
5.000000, 0.310000, 0.800000, 56.300000
5.000000, 0.320000, 0.400000, 47.500000
5.000000, 0.330000, 0.200000, 61.900000
5.000000, 0.340000, 0.100000, 39.100000
5.000000, 0.350000, 0.600000, 52.300000
5.000000, 0.360000, 0.800000, 50.600000
5.000000, 0.370000, 0.600000, 68.100000
5.000000, 0.380000, 0.500000, 47.200000
5.000000, 0.390000, 0.500000, 45.600000
6.000000, 0.300000, 0.400000, 59.400000
6.000000, 0.310000, 0.200000, 62.000000
6.000000, 0.320000, 0.600000, 57.800000
6.000000, 0.330000, 0.500000, 65.200000
6.000000, 0.340000, 0.300000, 47.700000
6.000000, 0.350000, 0.600000, 55.200000
6.000000, 0.360000, 0.300000, 28.400000
6.000000, 0.370000, 0.300000, 49.800000
6.000000, 0.380000, 0.200000, 39.600000
6.000000, 0.390000, 0.400000, 57.600000
7.000000, 0.300000, 0.700000, 53.500000
7.000000, 0.310000, 0.400000, 68.400000
7.000000, 0.320000, 0.700000, 64.800000
7.000000, 0.330000, 0.400000, 80.200000
7.000000, 0.340000, 0.200000, 85.700000
7.000000, 0.350000, 0.400000, 60.700000
7.000000, 0.360000, 0.600000, 40.200000
7.000000, 0.370000, 0.600000, 34.000000
7.000000, 0.380000, 0.500000, 66.200000
7.000000, 0.390000, 0.600000, 50.800000
8.000000, 0.300000, 0.400000, 50.100000
8.000000, 0.310000, 0.500000, 61.200000
8.000000, 0.320000, 0.300000, 83.000000
8.000000, 0.330000, 0.600000, 73.600000
8.000000, 0.340000, 0.600000, 59.600000
8.000000, 0.350000, 0.500000, 51.600000
8.000000, 0.360000, 0.300000, 57.200000
8.000000, 0.370000, 0.500000, 95.600000
8.000000, 0.380000, 0.800000, 38.800000
8.000000, 0.390000, 0.400000, 53.400000
9.000000, 0.300000, 0.400000, 48.300000
9.000000, 0.310000, 0.500000, 63.200000
9.000000, 0.320000, 0.400000, 55.100000
9.000000, 0.330000, 0.300000, 54.300000
9.000000, 0.340000, 0.700000, 51.100000
9.000000, 0.350000, 0.400000, 42.900000
9.000000, 0.360000, 0.500000, 66.400000
9.000000, 0.370000, 0.200000, 33.500000
9.000000, 0.380000, 0.700000, 35.300000
9.000000, 0.390000, 0.300000, 79.300000
0.001000, 100.000000, 0.400000, 5013.700000
0.001000, 10.000000, 0.100000, 39.100000
0.001000, 20.000000, 0.300000, 239.700000
0.001000, 30.000000, 0.400000, 794.300000
0.001000, 40.000000, 0.700000, 985.800000
0.001000, 50.000000, 0.500000, 1595.000000
0.001000, 60.000000, 0.600000, 1959.000000
0.001000, 70.000000, 0.500000, 3397.600000
0.001000, 80.000000, 0.200000, 3795.400000
0.001000, 90.000000, 0.200000, 5212.500000
0.002000, 100.000000, 0.100000, 5293.100000
0.002000, 10.000000, 0.600000, 44.900000
0.002000, 20.000000, 0.300000, 158.200000
0.002000, 30.000000, 0.500000, 675.800000
0.002000, 40.000000, 0.200000, 992.700000
0.002000, 50.000000, 0.600000, 1851.800000
0.002000, 60.000000, 0.100000, 2105.100000
0.002000, 70.000000, 0.300000, 2826.000000
0.002000, 80.000000, 0.200000, 3707.100000
0.002000, 90.000000, 0.000000, 4468.100000
0.003000, 100.000000, 0.000000, 3247.500000
0.003000, 10.000000, 0.400000, 82.500000
0.003000, 20.000000, 0.800000, 275.100000
0.003000, 30.000000, 0.400000, 456.700000
0.003000, 40.000000, 0.300000, 977.600000
0.003000, 50.000000, 0.300000, 1076.200000
0.003000, 60.000000, 0.400000, 1814.700000
0.003000, 70.000000, 0.000000, 2105.700000
0.003000, 80.000000, 0.000000, 4660.200000
0.003000, 90.000000, 0.100000, 2642.200000
0.004000, 100.000000, 0.000000, 2906.900000
0.004000, 10.000000, 0.400000, 56.000000
0.004000, 20.000000, 0.600000, 282.700000
0.004000, 30.000000, 0.400000, 464.100000
0.004000, 40.000000, 0.400000, 1459.600000
0.004000, 50.000000, 0.800000, 1417.000000
0.004000, 60.000000, 0.100000, 1642.000000
0.004000, 70.000000, 0.100000, 2041.400000
0.004000, 80.000000, 0.100000, 1919.200000
0.004000, 90.000000, 0.000000, 2846.700000
0.005000, 100.000000, 0.000000, 1991.500000
0.005000, 10.000000, 0.300000, 66.600000
0.005000, 20.000000, 0.500000, 298.500000
0.005000, 30.000000, 0.400000, 808.000000
0.005000, 40.000000, 0.200000, 1044.300000
0.005000, 50.000000, 0.100000, 1173.700000
0.005000, 60.000000, 0.100000, 1501.900000
0.005000, 70.000000, 0.000000, 2541.200000
0.005000, 80.000000, 0.000000, 1975.400000
0.005000, 90.000000, 0.000000, 2089.800000
0.006000, 100.000000, 0.000000, 2003.700000
0.006000, 10.000000, 0.400000, 62.900000
0.006000, 20.000000, 0.400000, 341.000000
0.006000, 30.000000, 0.200000, 470.600000
0.006000, 40.000000, 0.200000, 889.400000
0.006000, 50.000000, 0.100000, 2074.200000
0.006000, 60.000000, 0.000000, 1183.600000
0.006000, 70.000000, 0.000000, 1956.100000
0.006000, 80.000000, 0.000000, 2006.900000
0.006000, 90.000000, 0.000000, 2567.700000
0.007000, 100.000000, 0.000000, 1786.700000
0.007000, 10.000000, 0.200000, 41.700000
0.007000, 20.000000, 0.400000, 214.400000
0.007000, 30.000000, 0.400000, 503.000000
0.007000, 40.000000, 0.000000, 624.000000
0.007000, 50.000000, 0.000000, 1631.600000
0.007000, 60.000000, 0.000000, 1497.300000
0.007000, 70.000000, 0.000000, 2067.000000
0.007000, 80.000000, 0.000000, 1963.700000
0.007000, 90.000000, 0.000000, 2011.100000
0.008000, 100.000000, 0.000000, 1525.200000
0.008000, 10.000000, 0.400000, 50.600000
0.008000, 20.000000, 0.700000, 256.600000
0.008000, 30.000000, 0.300000, 611.000000
0.008000, 40.000000, 0.400000, 1131.500000
0.008000, 50.000000, 0.200000, 1349.000000
0.008000, 60.000000, 0.000000, 1597.100000
0.008000, 70.000000, 0.000000, 1232.700000
0.008000, 80.000000, 0.000000, 1269.300000
0.008000, 90.000000, 0.000000, 1654.700000
0.009000, 100.000000, 0.000000, 1709.200000
0.009000, 10.000000, 0.600000, 69.200000
0.009000, 20.000000, 0.400000, 250.700000
0.009000, 30.000000, 0.300000, 333.700000
0.009000, 40.000000, 0.200000, 700.700000
0.009000, 50.000000, 0.000000, 854.600000
0.009000, 60.000000, 0.000000, 1453.100000
0.009000, 70.000000, 0.000000, 1661.300000
0.009000, 80.000000, 0.000000, 1539.200000
0.009000, 90.000000, 0.000000, 1686.600000
